Tourpedia_id,language,polarity,text,time,words_count,tokenized_text_url
91211,ca,0,EIFFEL TOUR,2011-08-26,2,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e751
91211,it,10,Dopo le 19 attenzione al vento gelido!,2011-08-27,6,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e752
91211,id,0,Pesta Kembang api,2011-08-30,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e753
91211,id,0,Pesta Kembang Api,2011-08-30,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e754
91211,en,5,Europe's best-known monument,2011-08-31,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e755
91211,en,0,Buy your tickets online and avoid queues of an hour or more.,2011-09-02,12,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e756
91211,es,5,"Compren siempre el pase hasta la cima, imperdible la vista.",2011-09-06,10,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e757
91211,en,10,"Obviously, an amazing place to visit! Call in advance and make a reservation at Le Jules Verne (the restaurant in the Eiffel Tower). Improve your chances of getting a reservation by speaking French.",2011-09-15,33,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e758
91211,es,10,"Por muy estupido que parezca, subir a la torre es toda una experiencia :)",2011-09-18,13,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e759
91211,en,10,Go up this tower and you will get an amazing view !,2011-09-19,11,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e75a
91211,en,5,Early birds should take advantage of the morning lull; there is nothing more beautiful than watching Paris wake up from 276 meters.,2011-09-19,21,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e75b
91211,en,0,Get in line by 9am to beat the crowds even in off-season.,2011-09-23,12,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e75c
91211,en,10,Send a postcard home to yourself from the post office on the ground level at the south pillar (pilier sud). It will have a special stamp on it and makes a great souvenir!,2011-09-23,33,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e75d
91211,en,5,DURANTE LA NOCHE EL ESPECTACULO DE LUCES QUE SUCEDE CADA HORA ES INCREIBLE,2011-09-23,13,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e75e
91211,tl,0,Amazing...,2011-09-25,1,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e75f
91211,en,5,"Get awesome shots of the Eiffel Tower from the Trocadero Gardens, a short walk across the river.",2011-09-26,17,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e760
91211,en,10,A trip to Paris is never complete with ascending this iconic structure.  Try to go at dusk for a spectacular and romantic view of the City of Lights.,2011-09-26,28,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e761
91211,fr,5,Magique ! Extraordinaire ! Merveilleux ! Paris !,2011-09-26,4,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e762
91211,en,5,Get on the top at night!,2011-09-27,6,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e763
91211,ru,0,"Вместо стояния в очереди, поднимитесь по лестнице до 2-го уровня и на лифте на самый верх. 9€ с человека",2011-09-28,1,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e764
91211,en,10,enjoy the view when you are on the top,2011-10-02,9,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e765
91211,pt,0,Chegar cedo para comprar ticket SEMPRE.,2011-10-07,6,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e766
91211,en,10,The park is amazing! The Eiffel Tower looks amazing only when you're standing further from the tower :D,2011-10-08,18,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e767
91211,en,10,Pick a sunny day to climb up the tower! Not fun when there is fog!,2011-10-09,15,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e768
91211,fr,5,"Le premier étage de la vieille  ""Dame de Fer"" devrait être totalement réaménagé dans les mois qui viennent, pour améliorer la qualité de l’accueil et créer de nouveaux espaces ludiques.",2011-10-12,35,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e769
91211,en,0,Buy your tickets online in advance to avoid the lengthy cues.,2011-10-13,11,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e76a
91211,en,5,Compren sus tickets por internet. Se evitan fila de 2hras :),2011-10-13,10,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e76b
91211,de,0,Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel Tour Eiffel,2011-10-13,32,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e76c
91211,en,5,"Book your ticket online, don't think about buying the ticket from the tower itself, because it could take you more than 3 hours in the queue!",2011-10-14,25,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e76d
91211,en,5,i'am coming paris,2011-10-14,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e76e
91211,pt,0,Simbolo da Cidade.... Glamour total....,2011-10-15,5,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e76f
91211,it,0,Fare la fila è un massacro...,2011-10-16,5,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e770
91211,en,5,Get e express ticks online then skip e queue for buying ticks then only need to take short queue up and up to submit...,2011-10-16,24,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e771
91211,en,5,No Paris trip is complete without this historic landmark. Open daily 9am on June 17 to August (9:30am for the rest of the year). Dine at The Eiffel Tower 58 or have some drinks at The Champagne Bar.,2011-10-17,36,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e772
91211,tr,0,Gece görüntü müthiş ...,2011-10-24,6,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e773
91211,fr,5,Ce n'est évidemment pas ici...,2011-10-27,5,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e774
91211,en,5,Point culminant de Paris top of the top !,2011-10-27,8,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e775
91211,en,10,Take the stairs to the top! Great exercise and experience!,2011-10-30,10,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e776
91211,en,5,"Beautiful Eiffel Tower lighting features for a ""romantic"" night in Paris!",2011-10-30,11,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e777
91211,fr,5,Vue parfaite!,2011-10-30,2,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e778
91211,eu,0,You gotta be here,2011-10-30,4,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e779
91211,en,5,You can’t say you’ve visited Paris until you’ve been jostled by the crowds at the Eiffel Tower. We like going at night when the crowds are smaller and the views of the City of Light are magnificent.,2011-10-31,40,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e77a
91211,ru,0,Ночью смотрится гораздо симпатичней и каждые 10 мин сверкает ;),2011-10-31,0,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e77b
91211,en,5,Make sure to make it to the top level.,2011-11-04,9,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e77c
91211,it,5,"La Tour Eiffel, simbolo di Parigi, si rinnova. Presto la torre ospiterà quattro pannelli solari e quattro pale eoliche utili a ridurre del 50 per cento il fabbisogno elettrico. Ça marche!",2011-11-04,30,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e77d
91211,id,0,A9'3r dewanya bil 3alam was here,2011-11-05,8,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e77e
91211,nl,10,Neem een picknickkleedtje mee en plof voor zonsondergang neer op het grasveld. Na de lichtshow steek je de rivier over en ga je via de trappen omhoog naar Trocadero: wat een gezelligheid daarboven!,2011-11-06,33,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e77f
91211,fr,8,"Plus agréable le matin, au lever du soleil, à la fraiche",2011-11-06,11,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e780
91211,en,10,Check-in Paris Eiffel Tower is my dreams! And I never when there before ;P,2011-11-07,14,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e781
91211,th,0,แลนด์มาร์คแห่งปารีส!!,2011-11-09,0,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e782
91211,es,5,Sofita en la Torre Eiffel esperando por su cotton candy !,2011-11-12,10,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e783
91211,pt,0,"Para tirar foto no trocadeiro é melhor ir no periodo da tarde, de manha fica contra o sol..pelo menos no mês de novembro..",2011-11-14,24,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e784
91211,en,10,Avoid long queue at Eiffel by purchasing your ticket online. You'll get a priority entrance as well.,2011-11-18,17,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e785
91211,en,5,Join a private tour to skip the lines and have a guide to point out the important landmarks in the city from the top of the Eiffel! I recommend Fat Tire Bike Company :),2011-11-20,33,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e786
91211,en,10,"Till now, the most romantic place in the world. Hundreds of photos with my loved one, just to feel we caught the perfect shot!",2011-11-20,24,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e787
91211,en,2,"If you are a bloke and see a bunch of hags waiting in line for the w/c, go around them,  because men don't write novels while taking a constitution.",2011-11-22,30,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e788
91211,en,5,Service  moyen,2011-11-24,2,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e789
91211,en,0,Beware of pickpockets & thieves pretending to be deaf/disabled and asking you to sign petitions. Ignore and say no!,2011-11-24,19,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e78a
91211,en,5,Watch out for falling bird poop! Merdre!,2011-11-24,7,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e78b
91211,it,5,Per non fare la fila prenotate su internet ;-),2011-11-25,9,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e78c
91211,en,0,Get your ticket online a day before your visit to avoid lines!,2011-11-26,12,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e78d
91211,en,5,nice place.. its huge ..it was amazing to see rapidly changing weather on same day...,2011-11-26,15,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e78e
91211,en,5,Not going to the top is not an option,2011-11-27,9,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e78f
91211,en,5,"Take the stairs to Level 2. It's cheaper, has shorter queue line, you burn off calories and you're not cramped in an elevator. Once there, buy lift tickets to the top.",2011-12-01,30,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e790
91211,en,8,"Any time of day. Any time of the year. It's alway, always, always magical. Note to Shutterbugs: Come very early in the morning for the best, and least crowded, photo ops.",2011-12-01,31,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e791
91211,en,0,Quiz: The air inside the Eiffel Tower weighs more than the Eiffel Tower itself.  True or False?,2011-12-02,17,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e792
91211,en,5,Take a ride to the very top of the tower! Awesome view!,2011-12-05,12,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e793
91211,sv,0,Don't get you pocket picked.,2011-12-06,5,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e794
91211,en,5,hOW YOU UNLOCK THIS Player Please BADGE,2011-12-09,7,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e795
91211,en,10,Romantic - fall in ove,2011-12-11,5,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e796
91211,en,5,"""Eiffel Tour"" unformally had been ""The Tour of the World"". Elementary school in every part of the world put this amazing monument in some subjects.",2011-12-11,25,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e797
91211,en,10,Its always fantastic viewing the City from the Tower. It is windy all the time. You can dine or even make a proposal to your love one at Tower 58. Have fun and enjoy the View.,2011-12-12,35,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e798
91211,en,0,Avoid weekends and holidays. The area is fully crowded by both turists and illegal vendors.,2011-12-12,15,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e799
91211,es,5,Cada vez que voy a Paris he estado aquí y cada vez que este en Paris en el futuro iré a la torre Eiffel :),2011-12-14,24,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e79a
91211,en,5,I'm single add me to your foursquare :) kiss,2011-12-20,8,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e79b
91211,tr,0,Geldim gördüm hoşuma gitmedi bizim ankaradaki atakuleden farkı yok :),2011-12-22,12,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e79c
91211,fr,5,Grimpez au sommet de la Tour Eiffel et admirez la vue sur toute la ville de Paris! :),2011-12-23,17,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e79d
91211,en,5,Bresil on France,2011-12-31,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e79e
91211,en,0,Sharp Double View,2011-12-31,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e79f
91211,es,5,Reservar las entradas previamente asi evitas la cola :),2011-12-31,8,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7a0
91211,fr,5,Moué bin enfaîte elle est plus grande que ce que je pensais ! ;),2012-01-01,13,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7a1
91211,en,5,You MUST be at the top during a MEGA storm with hail and rain. It's AHHHHFREAKINMAYYYZEEEENG!!!!!!,2012-01-02,16,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7a2
91211,en,10,Looking for the ideal souvenir? Yale Gurney documented Paris and his images can be seen for sale on canvas @ yalegurney.com/shop,2012-01-07,22,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7a3
91211,fr,10,Il est extraordinaire!!,2012-01-10,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7a4
91211,nl,10,Hier moet je uiteraard geweest zijn! En als je het durft ga je naar het hoogste stukje voor het mooiste uitzicht!,2012-01-11,21,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7a5
91211,en,5,The Eiffel Tower was the tallest man-made structure in the world until the topping off of the Chrysler Building in New York City in 1929,2012-01-16,24,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7a6
91211,en,10,Must-visit when you're in Paris. Beautiful view from the top.,2012-01-18,10,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7a7
91211,en,10,you should take whatever opportunity you can find to visit the Eiffel Tower – but make sure to keep the purposes it has served throughout history in mind as you marvel at its stunning beauty.,2012-01-20,34,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7a8
91211,en,5,Never come here alone u will feel sad,2012-01-20,8,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7a9
91211,en,5,"wooww eiffel,,, I really want to be there",2012-01-22,8,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7aa
91211,fr,5,Un monument à voir et à visiter à Paris.,2012-01-26,6,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ab
91211,en,5,"When you are on the top, look for the TrailHitters :-)",2012-01-26,11,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ac
91211,de,0,Eiffel Tower :D,2012-01-27,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ad
91211,pt,0,Vista muito bonita em um dia ensolarado.,2012-01-29,7,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ae
91211,fr,5,Bonjour Paris,2012-01-30,2,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7af
91211,en,10,The hot-dogs in front of the tower are superb! The mustard is extremely spicy.,2012-02-04,14,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7b0
91211,fr,0,"Café/croissant à 10h en semaine: Service désagréable. Impression que l'on dérange. Café bon, croissant bof. À éviter",2012-02-07,19,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7b1
91211,ru,0,"Имеет смыл брать билет на лифт до самого верха, там и закрытая(застеклённая) и открытая площадки есть ;-)Вид шикарный!",2012-02-12,1,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7b2
91211,it,5,"No inverno leve casaco no ultimo no topo, se nao vc congela!!!",2012-02-14,12,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7b3
91211,en,5,Snap hipster photos of the tower's under-carriage with your smartphone and peek at them later while ripping in to a baguette.,2012-02-18,21,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7b4
91211,en,8,"For great night photography get there early, set up with a tripod and start across the bridge and gradually move closer, reframing. If you can be there when the moon is full, even better",2012-02-18,34,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7b5
91211,en,10,I Love This Place!,2012-02-18,4,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7b6
91211,fr,0,"Les EXPO UNIVERSELLES ont donné aux monde de l'espoir, du renouveau, la Tour Eiffel, le Palais de Chaillot .... et en 2025 ?...VOUS pouvez faire la différence en SIGNANT la pétition de soutien!",2012-02-19,33,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7b7
91211,en,5,To Cold to go on top,2012-02-22,6,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7b8
91211,pt,0,"A vista do topo é fabulosa, mas chege cedo porque a fila é enorme!",2012-02-23,12,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7b9
91211,fr,5,paris france,2012-02-26,2,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ba
91211,pt,0,Perfeita e maravilhosa!!!!! Vista linda demais..,2012-02-29,6,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7bb
91211,sw,0,Kizikti...,2012-03-10,1,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7bc
91211,en,5,I am scared of heights but i braved it to get to the top!,2012-03-10,14,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7bd
91211,en,10,Wahh so romantic here :),2012-03-12,4,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7be
91211,bg,0,Шампанское на верхушке - 10 евро бокал!!! Охренели!!!!!!,2012-03-12,1,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7bf
91211,it,5,Belissima a torre,2012-03-13,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7c0
91211,en,10,"Try the pancakes with chocolate.. Opposte of the street, near the river Seine..there is a buffet...Wonderful!!!",2012-03-15,18,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7c1
91211,fr,5,La Tour Eiffel laisse-t-elle les Touristes sans voix ? Ceci est le tout 1er Tip ! :),2012-03-17,14,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7c2
91211,en,10,Dinner is a good idea in the tower! (kinda expensive),2012-03-20,10,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7c3
91211,en,10,One of the most stunning wonders of the world. Enjoy dinner at one of the restaurants or a coffee at the top of the eiffel tower.,2012-03-20,26,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7c4
91211,en,10,spend the extra few euros to go to the very top. it is well worth it!!,2012-03-24,16,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7c5
91211,en,1,if you don't want to wait in line for the lift and you are halfway fit. You can then take the steps .. its  worth it and I made my kid happy. then you can take a lazy boat ride down the seine.,2012-03-26,42,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7c6
91211,en,5,Ice skate on the Eiffel Tower! (Late January/Early February),2012-03-28,10,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7c7
91211,fr,10,L'atmosphère à la Tour Eiffel est très intéressant!,2012-03-29,10,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7c8
91211,en,5,"The tallest structure in the world, Eiffel Tower was built originally in 1899 as a temporary exhibition structure",2012-03-30,17,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7c9
91211,en,5,one look at it reminds you of why you are there///,2012-03-31,11,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ca
91211,es,0,Largas colas! Se puede reservar por internet ;),2012-04-03,7,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7cb
91211,en,5,"If you are here, go to the top of the tower! The diference between first floor and the top is little! Hey, you are in Paris!",2012-04-03,26,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7cc
91211,en,10,Take the stairs fast and not bad. Great views up.,2012-04-03,10,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7cd
91211,en,5,Don't fall off.,2012-04-03,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ce
91211,en,5,Take all the stairs!,2012-04-04,4,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7cf
91211,tl,0,Tambay. Loljk,2012-04-04,2,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7d0
91211,so,0,Tambay. Haha jk,2012-04-04,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7d1
91211,af,0,Sight seeing.,2012-04-04,2,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7d2
91211,en,5,It's long and made of metal.,2012-04-05,6,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7d3
91211,ko,0,"나는 아직 4SQ 직접 체킨을 현재(12-04-06)못했지만, 이후 체킨 하는 내 칭구들을 위해서~ TIP 작성! PARIS 오면 당연히 체킨을 해야징!ㅋㅋㅋ",2012-04-06,5,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7d4
91211,en,10,The most impressive building in Paris. Feel the energy!,2012-04-06,9,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7d5
91211,fr,0,Paris sans la Tour Eiffel c'est comme un pain au chocolat sans chocolat. C'est impensable. Merci Gustave !,2012-04-06,17,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7d6
91211,en,5,Try the baguettes....,2012-04-08,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7d7
91211,en,10,"Went up at night, it was beautiful!",2012-04-12,7,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7d8
91211,en,10,The best spot to take pictures of eiffel from  Place du Trocadéro and of course at night :),2012-04-14,18,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7d9
91211,en,10,Pictures can't give a clue of how amazing it is. So beautiful at night with dancing colors. Go up and be gifted with the incredible view.,2012-04-17,26,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7da
91211,en,0,Wear a bérêt...you might just skip the line,2012-04-18,11,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7db
91211,en,5,Needless to say anything.,2012-04-18,4,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7dc
91211,en,5,Try the crêpes.,2012-04-19,4,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7dd
91211,th,0,ลิฟท์เร็วดี เเป๊ปเดียวก็ถึงเเล้ว เเต่คิวจะยาวมาก ควรมาเช้าๆ เปิด 9 โมง,2012-04-19,0,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7de
91211,it,10,"Da turista, impossibile non andare a visitare e scattare delle foto a trocadero.. Da cittadino è magnifico vederla ogni sera scintillare nel suo splendore!",2012-04-19,23,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7df
91211,en,5,"You can go to the top, with €10.50...;)",2012-04-19,7,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7e0
91211,en,5,Go to the top at night,2012-04-20,6,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7e1
91211,en,10,"It is a lot if stairs, but the view in the top is incredible",2012-04-23,14,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7e2
91211,it,5,Give me a camera,2012-04-24,4,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7e3
91211,pt,0,"todos querem subir , mas fique bem embaixo da torre e olhe para cima: a visão é incrível!",2012-04-29,18,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7e4
91211,es,5,"Suban por las escaleras pierden menos tiempo que por el ascensor, yo hice 15 min en la fila y los del ascensor 3 horas",2012-05-04,22,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7e5
91211,en,5,Buy your tickets on-line!,2012-05-04,4,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7e6
91211,en,0,Go at night. Seriously.,2012-05-05,4,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7e7
91211,fr,0,très bon!!,2012-05-06,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7e8
91211,so,0,i wish i can go one day,2012-05-09,7,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7e9
91211,en,5,Best shots are across the Seine from Tracadero.,2012-05-12,8,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ea
91211,so,0,Oneday haha X),2012-05-12,3,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7eb
91211,fr,5,"Scintillante à minuit pile, très Rome antique",2012-05-13,7,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ec
91211,en,5,Be fashion with InMode http://urlink.fr/4MM,2012-05-13,8,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ed
91211,ru,0,"Пожалуй, самое романтическое место в мире!…",2012-05-13,0,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ee
91211,en,10,"Climb the 1,665 stairs for some of the best views of Paris!",2012-05-14,11,http://tour-pedia.org/api/getReviewDetails?id=52a74c99ae9eef5a5067e7ef
